PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
20.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.7714,27.14486,,25.72051,25.92366,23.4571,23.0665,30.15455,33.61829,32.75196,32.30849,33.09403,33.5278,31.16553,28.83462,28.8812,27.04476,30.76675,38.72921,36.44607,31.81018,32.76846,30.85206,27.42943,24.63349
21.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,18.40078,13.10342,,25.04297,11.8762,17.01609,17.01308,25.73538,23.99459,31.51715,36.49993,41.10471,36.10006,38.45619,31.91027,37.82058,45.37803,58.17441,90.11904,131.02928,52.42497,69.16302,65.81084,53.29755,39.75981
22.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,32.84975,59.75592,,67.97845,48.86061,18.86357,194.26674,105.48284,213.82115,165.47695,45.34944,260.10906,175.74303,87.31642,38.98834,70.32981,114.25228,55.93068,205.12034,175.09664,99.97386,191.75423,47.39716,103.28847,20.43755
23.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,26.53127,35.03956,,32.79086,28.58005,40.83212,34.00266,52.36617,53.0362,91.72216,45.65101,113.40758,261.17258,33.24776,57.90945,50.14507,69.84882,36.13097,159.47545,77.70993,157.55326,105.69307,143.14857,154.09856,97.93301
24.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,79.40252,176.56082,,264.59478,73.29867,136.83768,337.23582,-7.81392,283.45092,101.722,98.43606,48.61333,63.02236,93.57896,175.57166,79.80444,55.25652,78.45296,231.32637,89.21327,44.12196,64.72699,46.85014,37.67143,57.67637
25.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,55.37061,196.52419,,156.54959,56.20246,46.19077,30.67415,61.48511,52.11922,61.56855,64.54484,54.71691,54.1206,49.70424,43.31539,44.14775,35.49834,36.31587,56.06,60.56516,35.16863,43.23877,48.26406,42.63309,33.99606
26.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,38.93088,38.94383,,43.48054,36.32155,36.57379,34.04595,37.82635,37.14356,49.15653,39.03573,44.48185,36.35933,48.17796,35.41355,34.83306,34.32169,35.42148,55.65457,48.09178,38.79045,40.9143,40.3049,29.64388,24.46988
27.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,25.77644,21.63318,,21.85447,24.32577,21.91228,25.32276,40.84887,35.22848,31.07894,29.87883,28.97117,31.48156,27.14352,29.53022,32.36373,27.57884,33.95055,58.91568,127.23698,53.87506,60.72152,35.32322,35.21805,34.84494
28.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,27.204,29.39443,,29.91604,23.81391,30.63819,62.54583,55.56942,28.34484,88.70874,132.89664,134.05022,79.07401,96.27349,37.03646,71.22814,18.70257,70.08319,54.30594,76.66313,117.38352,87.73187,76.23218,38.16236,36.32769
29.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,32.46637,31.09796,,47.12664,34.26338,28.55726,35.91169,59.86709,73.77003,48.18609,64.0521,53.05178,65.66753,23.84899,18.31573,23.57786,27.52764,31.08978,333.76266,96.7076,73.05411,75.77005,124.89678,65.68698,106.93077
